Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
ho_13/t_trivia5	When Princess Diana was in Paris, she passed away in a car crash at the Pont de l'Alma tunnel. The Flame of Liberty in Paris became an unofficial memorial to her after her death.	Während eines Aufenthalts in Paris verstarb Prinzessin Diana bei einem Autounfall im Tunnel Pont de l'Alma. Nach ihrem Tod wurde die Pariser Flamme der Freiheit zu einem inoffiziellen Denkmal ihr zu Ehren.	La Princesa Diana murió en París a causa de un accidente de coche mientras cruzaba el túnel Pont de l'Alma. Tras su muerte, la Llama de la Libertad de París pasó a considerarse un monumento conmemorativo no oficial.	Lors d’un séjour à paris, la princesse Diana a trouvé la mort lors d’un horrible accident de voiture dans le tunnel du pont de l’Alma. La Flamme de la Liberté est devenue le mémorial non-officiel de la princesse après sa mort.	Quando la principessa Diana si trovò a Parigi, morì in un incidente stradale nel tunnel del ponte de l’Alma. La fiamma della libertà di Parigi divenne un memoriale non ufficiale dopo la sua morte.	Prinses Diana overleed tijdens haar bezoek aan Parijs bij een auto-ongeluk in de tunnel van Pont de l’Alma. De Vrijheidsvlam van Parijs werd na haar dood een onofficieel gedenkteken.	A princesa Diana faleceu em Paris, num acidente de carro no túnel Pont de l'Alma. Depois de sua morte, a Chama da Liberdade de Paris se tornou um memorial não oficial em sua homenagem.																		1632380463105
ho_03/t_trivia1	The first Cafe in Paris opened in 1672, but cafe culture really took off after the opening of Café Procope in about 1686. By 1790 there were more than 1,800 coffee houses in Paris.	Das erste Café wurde in Paris im Jahr 1672 eröffnet, aber erst nach der Eröffnung des Café Procope um 1686 etablierte sich die Cafékultur. Um 1790 gab es in Paris bereits mehr als 1.800 Kaffeehäuser.	El primer café de París abrió en 1672, pero la cultura de los cafés despegó en realidad tras la apertura del Café Procope en 1686. En 1790 ya había en París más de 1800 cafeterías.	Le premier café parisien a ouvert ses portes en 1672, mais il a fallu attendre 1686 et l’ouverture du café Procope pour que ce genre d’établissements entre dans les mœurs. En 1790, il existait déjà plus de 1 800 cafés dans Paris.	La prima caffetteria di Parigi aprì nel 1672, ma la cultura del caffè prese piede solo dopo l’inaugurazione del Cafè Procope nel 1686. Entro il 1790 c’erano oltre 1800 caffetterie a Parigi.	Het eerste café van Parijs opende de deuren in 1672, maar cafés werden pas echt populair na de opening van Café Procope rond 1686. In 1790 waren er al meer dan 1800 koffiezaakjes in Parijs.	A primeira cafeteria de Paris foi inaugurada em 1672, mas a cultura do café decolou mesmo após a abertura do Café Procope, por volta de 1686. Em 1790, havia mais de 1.800 cafeterias pela capital francesa.																		1632380463105
ho_03/t_trivia2	There are 72 names of engineers, mathematicians, and scientists engraved onto the Eiffel Tower. The names can be found on the sides of the tower under the first balcony.	In den Eiffelturm sind 72 Namen von Ingenieuren, Mathematikern und Wissenschaftlern eingraviert. Die Namen befinden sich an den Seiten des Turms, unterhalb des ersten Balkons.	En la Torre Eiffel están grabados los nombres de 72 ingenieros, matemáticos y científicos. Estos nombres se encuentran en los laterales de la torre, bajo el primer mirador.	72 noms d’ingénieurs, de mathématiciens et de scientifiques sont gravés sur la tour Eiffel. Les noms se trouvent sous le premier balcon.	Sulla Torre Eiffel sono stati incisi i nomi di 72 persone tra ingegneri, matematici e scienziati. Questi nomi sono visibili sui lati della torre sotto la prima balconata.	Er staan 72 namen van ingenieurs, wiskundigen en wetenschappers op de Eiffeltoren gegraveerd. Je vindt de namen aan de zijkanten van de toren, onder het eerste balkon.	Os nomes de 72 engenheiros, matemáticos e cientistas estão entalhados na Torre Eiffel, e podem ser vistos nas laterais da torre embaixo da primeira varanda.																		1632380463105
ho_03/t_trivia3	The Arc de Triomphe was inspired by the Arch of Titus in Rome. Over 100 years later, the Arc de Triomphe would serve as the inspiration of the Arch of Triumph in Pyongyang.	Der Arc de Triomphe wurde vom Titusbogen in Rom inspiriert. Mehr als 100 Jahre später diente der Arc de Triomphe als Inspiration für den Triumphbogen in Pjöngjang.	El Arco del Triunfo está inspirado en el Arco de Tito de Roma. Más de 100 años después, el Arco del Triunfo sirvió como inspiración para el Arco del Triunfo de Pionyang.	L’Arc de Triomphe a été inspiré par l’Arc de Titus, à Rome. Plus de 100 ans après, l’Arc de triomphe servira d’inspiration à l’édifice du même nom à Pyongyang.	L'Arc de Triomphe è ispirato all'Arco di Tito a Roma. Oltre 100 anni dopo, questo monumento francese è stato d'ispirazione per l'Arco di Trionfo di Pyongyang.	De Arc de Triomphe was geïnspireerd op de Boog van Titus in Rome. Ruim honderd jaar later vormde de Arc de Triomphe weer de inspiratiebron van de Triomfboog van Pyongyang.	O Arco do Triunfo foi inspirado no Arco de Tito em Roma. Mais de 100 anos depois, o Arco do Triunfo serviu de inspiração para o Arco do Triunfo de Pyongyang.																		1632380463105
ho_03/t_trivia4	The world’s most-visited cemetery is in Paris. It is called Père-Lachaise, and it contains over 70,000 tombs, including the tombs of Chopin, Marcel Proust, and Marcel Marceau.	In Paris befindet sich der Friedhof mit den weltweit meisten Besuchern. Er heißt Père-Lachaise und beherbergt über 70.000 Grabstätten, einschließlich der Grabmale von Chopin, Marcel Proust und Marcel Marceau.	El cementerio más visitado del mundo se encuentra en París. Se trata del Père-Lachaise, y cuenta con más de 70.000 tumbas, entre las que se incluyen las tumbas de Chopin, Marcel Proust y Marcel Marceau.	Le cimetière le plus touristique se trouve à Paris. Il s’agit du Père-Lachaise et il renferme plus de 70 000 sépultures, dont celles de Chopin, de Marcel Proust et de Marcel Marceau.	Il cimitero più visitato del mondo si trova a Parigi ed è il Père-Lachaise: ospita oltre 70.000 tombe, incluse quelle di Chopin, Marcel Proust e Marcel Marceau.	‘s Werelds drukst bezochte begraafplaats ligt in Parijs en heet Père-Lachaise. Hier vind je meer dan 70.000 graven, waaronder die van Chopin, Marcel Proust en Marcel Marceau.	O cemitério Père-Lachaise é o maior e mais visitado de Paris, com seus mais de 70.000 túmulos, incluindo os de Chopin, Marcel Proust e Marcel Marceau.																		1632380463105
ho_03/t_trivia5	The world’s largest metro station, Châtelet – Les Halles, can be found in Paris. The station opened in 1977, and serves as the central transit hub for the Paris metropolitan area.	In Paris befindet sich der größte U-Bahn-Bahnhof der Welt: Châtelet – Les Halles. Der Bahnhof wurde im Jahr 1977 eröffnet und dient als zentraler Knotenpunkt für den Großraum Paris.	La estación de metro más grande del mundo, Châtelet – Les Halles, se encuentra en París. Esta estación abrió en 1977 y es uno de los principales centros de tránsito del área metropolitana de París.	La plus grosse station de métro du monde est celle de Châtelet - Les Halles, à paris. La station a ouvert ses portes en 1977 et elle est l’un des plus importantes plateformes de correspondances du métro parisien.	La più grande stazione della metropolitana si trova a Parigi ed è la Châtelet – Les Halles. Venne inaugurata nel 1977 e funge da hub di transito centrale per l'area metropolitana della città parigina.	‘s Werelds grootste metrostation, Châtelet - Les Halles, ligt in Parijs. Het station werd in 1977 in gebruik genomen en vormt een belangrijk knooppunt voor heel Parijs.	A estação de metrô Châtelet - Les Halles, em Paris, é a maior do mundo e foi inaugurada em 1977. Ela serve como um ponto de passagem central na área metropolitana de Paris.																		1632380463105
ho_04/t_trivia1	The oldest Parisian cafe in continuous operation is the Cafe Procope. The cafe was started by a Sicilian chef who was apprenticed to an Armenian lemonade stand owner.	Das älteste Pariser Café in Dauerbetrieb ist das Café Procope. Das Café wurde von einem sizilianischen Koch eröffnet, der bei einem armenischen Limonadenstandbesitzer in die Lehre gegangen war.	El café más antiguo de París en funcionamiento continuo es el Café Procope. Fue un cocinero siciliano, aprendiz de un ciudadano armenio dueño de un puesto de limonada, quien puso en marcha esta cafetería. 	Le plus ancien café parisien qui continue de servir des clients aujourd’hui est le café Procope. Il a été conçu par un chef sicilien qui a commencé comme apprenti chez un propriétaire de stands de limonade.	La caffetteria parigina più antica ancora in attività è Café Procope. Venne aperto da uno chef siciliano che era stato apprendista di un ambulante armeno che vendeva limonata.	Het oudste café van Parijs dat al die tijd geopend is geweest, is Café Procope. Het café was oorspronkelijk van een Siciliaanse chef-kok die in leer was bij de Armeense eigenaar van een limonadekraam.	O Café Procope é a cafeteria parisiense mais antiga ainda em funcionamento. Foi inaugurada por um chef siciliano, aprendiz do dono de um quiosque de limonada armênio.																		1632380463105
ho_04/t_trivia2	When the Eiffel Tower was built in the late 1880s, it became the first man-made structure to exceed a height of 1000 feet, making it the tallest building in the world at the time.	Als der Eiffelturm in den späten 1880er Jahren gebaut wurde, wurde er zum ersten künstlich geschaffenen Bauwerk, das über 300 Meter hoch war. Damit war der Turm zu dem Zeitpunkt das höchste Bauwerk weltweit.	Cuando se construyó la Torre Eiffel a finales de la década de 1880, esta se convirtió en la primera estructura construida por el hombre en superar los 1000 pies de altura, lo que también la convirtió en el edificio más alto del mundo del momento.	Lorsque la tour Eiffel a été conçue à la fin des années 1880, elle est devenue la première structure bâtie par l’homme mesurant plus de 300 mètres de haut. il s’agissait du monument le plus haut du monde, à l’époque.	Quando la Torre Eiffel fu costruita, verso la fine del XIX secolo, divenne la prima struttura costruita dall'uomo a superare l'altezza di 300 metri. Era pertanto l'edificio più alto del mondo dell'epoca.	Toen de Eiffeltoren in de jaren 1880 werd gebouwd, was het het eerste door de mens gemaakte bouwwerk dat hoger was dan 300 meter. Het was destijds het hoogste gebouw ter wereld.	Depois de sua construção no final da década de 1880, a Torre Eiffel se tornou a estrutura mais alta da época feita pelo homem, com seus 304 metros de altura.																		1632380463105
ho_04/t_trivia3	The statue at the left side of the Sacré-Cœur Basilica is of King Louis IX holding a crown of thorns. The statue on the right side is of Joan of Arc wielding her sword.	Die Statue auf der linken Seite der Basilika Sacré-Cœur zeigt König Ludwig IX., der eine Dornenkrone hält. Auf der rechten Seite zeigt eine Statue Johanna von Orléans mit erhobenem Schwert.	La estatua que hay a la izquierda de la Basílica del Sagrado Corazón representa al rey Luís IX sujetando una corona de espinas. La estatua del lado derecho representa a Juana de Arco alzando su espada.	La statue se trouvant à gauche de la basilique du Sacré-Cœur représente le roi Louis IX tenant une couronne d’épines. La statue à droite du bâtiment représente Jeanne d’Arc, tenant son épée.	La statua a sinistra della Basilica del Sacro Cuore è quella di re Luigi IX con in mano una corona di spine. La statua a destra è quella di Giovanna d'Arco che tiene in mano la spada.	Het standbeeld links van de Basilique du Sacré-Cœur is dat van koning Lodewijk IX met een doornenkroon. Het standbeeld aan de rechterkant is van Jeanne d’Arc met haar zwaard in de aanslag.	Na Basílica Sacré-Cœur, à esquerda fica a estátua do Rei Luís IX segurando uma coroa de chifres e à direita fica a de Joan of Arc empunhando sua espada.																		1632380463105
ho_04/t_trivia4	Although Frédéric Chopin’s body is buried in the Parisian cemetery Père-Lachaise, his heart is buried elsewhere. When Chopin died, his sister Ludwika took his heart with her to Poland.	Obwohl die sterblichen Überreste von Frédéric Chopin auf dem Pariser Friedhof Père-Lachaise bestattet sind, ist sein Herz an einem anderen Ort beerdigt. Als Chopin starb, nahm seine Schwester Ludwika sein Herz mit zurück nach Polen.	Aunque el cuerpo de Frédéric Chopin está enterrado en el cementerio parisino de Père-Lachaise, su corazón se encuentra enterrado en otro lugar. Cuando Chopin murió, su hermana Ludwika se llevó su corazón a Polonia.	Même si la dépouille de Frédéric Chopin est enterrée au Père-Lachaise, son cœur a été inhumé ailleurs. Quand Chopin est mort, sa sœur Ludwika a emporté son cœur avec elle en Pologne.	Sebbene il corpo di Frédéric Chopin sia sepolto nel cimetero parigino di Père-Lachaise, il suo cuore lo è altrove. Quando Chopin morì, sua sorella Ludwika portò con sé il suo cuore in Polonia.	Hoewel het lichaam van Frédéric Chopin ligt begraven op de Parijse begraafplaats Père-Lachaise, ligt zijn hart ergens anders begraven. Toen Chopin overleed, nam zijn zus Ludwika zijn hart mee naar Polen.	Embora o cadáver de Frédéric Chopin esteja sepultado no cemitério parisiense de Père-Lachaise, seu coração foi enterrado em outro lugar. Depois de sua morte, a irmã Ludwika levou o coração dele para a Polônia.																		1632380463105
