Key	English(en)	DE	ES	FR	IT	NL	PT																		Last Edited
chap02_convo_03/0F5F7C15-4DD91F86-66285089-3DC96030	Now where could he be?	Wo kann er nur sein?	¿Dónde podría estar?	Où peut-il bien être ?	E ora dove sarà finito?	Waar zou hij zijn?	Onde será que ele está?																		1632367440884
chap02_convo_04/41A8FA47-478D9EE9-2DD01E82-8DF62522	That must be him. Let’s go say hi.	Das muss er sein. Stellen wir uns ihm vor.	Tiene que ser ese de ahí. Vamos a saludarle.	Ça doit être lui. Allons le saluer.	Dev'essere quello lì. Andiamo a salutarlo.	Dat is hem vast. We gaan even gedag zeggen.	Deve ser ele ali. Vamos dar um oi.																		1632367440884
chap02_convo_04/7005B9FE-4DC6891C-E03BF0BB-59FE9B3F	Hello? Mr. Mokeme?	Hallo? M. Mokeme?	¿Hola? ¿Señor Mokeme?	Bonjour. M. Mokeme ?	Ehilà, signor Mokeme?	Hallo? Mr. Mokeme?	Olá? Sr. Mokeme?																		1632367440884
chap02_convo_04/6E124C70-4B7AD640-4BD9E4A1-29FDC3D2	Oui, that’s me. You must be the American travel writer my wife hired!	Oui, ganz genau. Sie müssen die Reisebloggerin sein, die meine Frau angestellt hat!	Oui, ese soy yo. ¡Usted debe ser la escritora de viajes estadounidense que ha contratado mi mujer!	Tout à fait. Vous devez être la journaliste américaine spécialisée dans le tourisme que ma femme a engagée !	Oui, sono io. Lei dev'essere la scrittrice di viaggi americana ingaggiata da mia moglie!	Oui, dat ben ik. Jij bent zeker de Amerikaanse reisblogger die mijn vrouw heeft ingehuurd?	Oui, sou eu. Você deve ser a escritora de turismo americana contratada por minha esposa!																		1632367440884
chap02_convo_04/4B396F5F-4FA7C5C3-BE8609B1-46E6A15E	Yep. Kate Robinson, at your service. This is my daughter, Nicole.	Richtig, ich bin Kate Robinson, zu Ihren Diensten. Und das ist meine Tochter Nicole.	Sí. Kate Robinson, a su servicio. Y esta es mi hija, Nicole.	C’est ça. Kate Robinson, à votre service. Et voici ma fille Nicole.	Sì, sono Kate Robinson, al suo servizio. Questa è mia figlia Nicole.	Klopt. Kate Robinson, tot je dienst. Dit is mijn dochter, Nicole.	Isso mesmo. Kate Robinson, ao seu dispor. Essa é a minha filha, Nicole.																		1632367440884
chap02_convo_04/7621BDB2-4B5037C7-42196F88-CF00074A	Hello. Pleasure to meet you, Mr. Mokeme.	Hallo. Schön, Sie kennenzulernen, M. Mokeme.	Hola, Encantada de conocerle, señor Mokeme.	Bonjour. Ravie de vous rencontrer, M. Mokeme.	Salve. Piacere di conoscerla, signor Mokeme.	Hallo, Aangenaam kennis te maken, Mr. Mokeme.	Olá, prazer em conhecê-lo, Sr. Mokeme.																		1632367440884
chap02_convo_04/A68D0B72-48E338E9-FC064B9C-CFE332DE	Pleasure to meet you too! Please, just call me Tayo.	Freut mich auch, euch kennenzulernen. Nennt mich doch bitte Tayo.	¡Igualmente! Y, por favor, llamadme simplemente Tayo.	Moi aussi, je suis enchanté ! S’il vous plaît, appelez-moi Tayo.	Il piacere è tutto mio! Vi prego, chiamatemi Tayo.	Insgelijks! Noem me toch Tayo.	O prazer é meu! Por favor, pode me chamar de Tayo.																		1632367440884
chap02_convo_04/312D4A51-426CD64D-71AA5BBC-31D1F92C	Anyway, we have a lot to discuss. Why don’t you meet me at the hotel restaurant later this evening?	Also gut, wir haben viel zu besprechen. Warum treffen wir uns später nicht im Hotelrestaurant?	Bueno, tenemos muchas cosas de las que hablar. ¿Por qué no nos reunimos esta noche en el restaurante del hotel?	Bien, nous avons beaucoup de choses à nous dire. Pourquoi ne pas me retrouver au restaurant de l’hôtel ce soir ?	Sentite, le cose da discutere sono tante. Perché non ci troviamo stasera al ristorante dell'hotel?	We hebben een hoop te bespreken. Kunnen jullie vanavond naar het restaurant in het hotel komen?	Enfim, temos muito para conversar. Que tal nos reunirmos no restaurante do hotel à noite?																		1632367440884
chap02_convo_04/A195DC46-44137171-55061C9C-D76B918F	Sure!	Gerne!	¡Claro!	Bien sûr !	Certo!	Natuurlijk!	Claro!																		1632367440884
chap02_convo_04/9CC3798D-42CF1322-48480A9A-64895E96	Alright. See you later, Kate and Nicole.	Abgemacht. Wir sehen uns später, Kate und Nicole.	Perfecto, entonces. Nos vemos luego, Kate y Nicole.	Très bien. À ce soir, alors, Kate et Nicole.	Bene. Ci vediamo dopo, Kate e Nicole.	Oké, dan zie ik jullie daar, Kate en Nicole.	Perfeito. Até mais tarde, Kate e Nicole.																		1632367440884
chap02_convo_04/4A1E93BF-49670A1A-6BBEADBB-B7AEA4BC	So that’s a plan for later… Now what?	Damit hätten wir also einen Termin für später. Und was machen wir jetzt?	Bueno, pues ya tenemos plan para más tarde. ¿Qué hacemos ahora?	Bon, on sait ce qu’on va faire ce soir. Et maintenant ?	Beh, abbiamo un appuntamento sul tardi... Fino ad allora che facciamo?	Dat is later pas... Wat gaan we nu doen?	Esse é o compromisso para mais tarde... E agora?																		1632367440884
chap02_convo_04/19143879-4BB58BF1-349E10B3-7D131BF9	We’re here anyway, and the Sacre Coeur is just over there.	Wo wir schon mal hier sind, können wir uns direkt einmal Sacre Coeur anschauen.	Ya estamos aquí, y el Sacré Coeur está ahí mismo.	Le Sacré Cœur est juste là, pourquoi ne pas en profiter pour le visiter ?	Stiamo qui comunque, il Sacre Coeur è a pochi passi da qui.	We zijn hier nu toch en de Sacre Coeur is daar...	Já estamos aqui, e a Sacre Coeur é logo ali.																		1632367440884
chap02_convo_04/31F5848F-473DCFEC-38FC4C86-A59DF978	The Sacred Heart? That’s what that means in French, right?	Das Heilige Herz? Das ist doch die Übersetzung aus dem Französischen, nicht wahr?	¿El Sagrado Corazón? Es lo que significa en francés, ¿no?	Espérons que le décor sera à la hauteur de ce joli nom !	Il Sacro Cuore? È questo che significa in francese, giusto?	Dat betekent toch ‘heilig hart’ in het Frans?	Sagrado coração? É a tradução certa, né?																		1632367440884
chap02_convo_04/F0950D34-403C2A67-B55A89B2-7EF3952C	Yeah! It’s one of the most famous churches in the city. Wanna go see?	Ja! Sie ist eine der berühmtesten Kirchen der Stadt. Sehen wir sie uns an?	¡Sí! Es una de las iglesias más famosas de la ciudad. ¿Vamos a verla?	Oh oui ! En tout cas, c’est l’une des églises les plus célèbres de la ville. On y va ?	Già! È una delle chiese più famose della città. Vuoi andare a vederla?	Jazeker. Het is een van de beroemdste kerken van de stad. Wil je hem zien?	Isso aí! É uma das igrejas mais famosas da cidade. Quer conhecer?																		1632367440884
chap02_convo_04/A2D9F2AB-4F606931-24D1608B-F6446932	Sure!	Gerne!	¡Claro!	Bien sûr !	Certo!	Natuurlijk!	Claro!																		1632367440884
chap02_convo_05/73F76946-4517ECC5-BC74E78A-A6AEA4F2	Ugh… So… many… stairs…	Uff ... So ... viele ... Stufen ...	Ugh... Cuántos... escalones...	Argh... Il y a... tellement... de marches...	Ahh... quante... scale...	Ugh… Al… die… trappen…	Aff... quantas... escadas...																		1632367522442
chap02_convo_05/A634C0E0-46EDA2CC-C687EF91-CF40FE1A	Looks like I’m wearing the right shoes after all! Never skimp on the footwear, my dear daughter.	Anscheinend habe ich doch die richtigen Schuhe gewählt! Nimm bloß nie zu wenig Schuhe mit, Töchterlein.	¡Parece que al final he elegido bien mi calzado! Nunca escatimes en unos buenos zapatos, hija.	J’ai mis les bonnes chaussures, finalement ! Il ne faut jamais mégoter sur la qualité de ses chaussures, ma chère fille.	Meno male che ho indossato le scarpe giuste! Mai lesinare sulle calzature, mia cara.	Gelukkig heb ik de juiste schoenen aangetrokken. Koop nooit goedkope schoenen, beste dochter.	Ainda bem que estou usando o calçado ideal! Jamais economize com calçados, minha querida filha.																		1632367522442
chap02_convo_05/766308FA-4C4616B1-2BF03CB0-2C8D0D4C	Yeah, yeah…	Ja, ja ...	Sí, sí...	Oui, oui...	Sì, va beh...	Ja, ja...	Sim, claro...																		1632367522442
chap02_convo_05/5A061548-462BDC33-524BABB2-BBE03B9E	Hey, look! You can see so much of the city from here!	He, sieh doch! Von hier hat man einen wunderbaren Ausblick auf die Stadt!	¡Eh, mira! ¡Menudas vistas de la ciudad hay desde aquí!	Hé, regarde ! La vue sur la ville est incroyable, d’ici !	Ehi, guarda! Da qui c'è un gran bel panorama sulla città!	Kijk! Je kunt vanaf hier bijna de hele stad zien.	Ei, olha isso! Dá para ver quase toda a cidade daqui!																		1632367522442
chap02_convo_05/F8B20F45-48710781-BF09E69D-991ABDDC	Not bad for your first trip overseas, eh?	Gar nicht so schlecht für deine erste Überseereise, was?	No está mal para ser tu primer viaje al extranjero, ¿no?	Pas mal pour un premier voyage à l’étranger, n’est-ce pas ?	Non male come primo viaggio oltreoceano, eh?	Niet slecht voor je eerste verre reis, vind je niet?	Nada mal para sua primeira viagem internacional, hein?																		1632367522442
chap02_convo_05/8624CA11-4958727A-0DA49FBC-3934BF4C	And then you’re off to college when we get back, too! Promise me you’ll write every day, okay?	Und dann gehst du nach unserer Rückkehr ja auch schon direkt aufs College! Versprich mir, dass du mir jeden Tag schreiben wirst, okay?	¡Y cuando volvamos te marcharás a la universidad también! Tienes que prometerme que me escribirás todos los días, ?vale?	Et quand on rentrera, tu partiras à l’université ! Promets-moi de m’écrire tous les jours, d’accord ?	E poi, quando torniamo, te ne andrai al college! Promettimi che mi scriverai ogni giorno, eh?	En zodra we thuiskomen, ga je studeren. Je zult me elke dag schrijven, hè?	E quando a gente voltar, você irá para a faculdade! Prometa que vai me escrever diariamente, certo?																		1632367522442
chap02_convo_05/6CD9F46D-4D137AEE-DEC801BA-1EC5CC40	Mom… I haven’t even decided on my major yet…	Mama ... Ich habe mich ja noch nicht einmal für ein Hauptfach entschieden ...	Mamá... Ni siquiera he decidido todavía lo que quiero estudiar...	Maman... Je n’ai pas même pas encore choisi ma matière principale...	Mamma... non ho ancora scelto la facoltà...	Mam... Ik weet nog niet eens wát ik ga studeren...	Mãe... Ainda nem decidi em que quero me formar...																		1632367522442
chap02_convo_05/60E74EDF-437917F7-C8961980-4A696BC2	Oh, smart kid like you? I’m sure you’ve got a plan already!	Ach, so ein kluges Mädchen wie du? Du hast doch sicherlich schon einen Plan!	¿Una chica tan lista como tú? ¡Estoy segura de que ya tienes un plan!	Oh, une fille si futée que toi ? Je suis sûre que tu as déjà un plan en tête.	Oh, ma tu sei una ragazza intelligente! Sono sicura che hai già un piano d'attacco!	Zo’n slimme meid als jij? Je hebt vast al een idee.	Ah, uma garota inteligente como você? Sei que já tem tudo planejado!																		1632367522442
chap02_convo_05/EA85688E-48011D2F-3CE3818A-36FD04A2	But you’re right. We should enjoy this trip as much as we can.	Aber du hast recht. Wir sollten diese Reise in vollen Zügen genießen.	Pero tienes razón. Deberíamos disfrutar de este viaje todo lo que podamos.	Mais tu as raison. Profitons à fond de ce voyage.	Sì, hai ragione. Dovremmo goderci questo viaggio il più possibile.	Maar je hebt gelijk. We moeten zoveel mogelijk van deze reis genieten.	Mas tem razão. Devemos aproveitar esta viagem ao máximo.																		1632367522442
chap02_convo_05/96B274A2-4453BBB9-7A14A99D-30E9DE36	It may be the last time we get to do something like this before school.	Es könnte das letzte Mal sein, dass wir vor deinem Studium dazu Zeit haben.	Puede ser la última vez que hagamos algo así antes de volver a clase.	C’est peut-être la dernière fois qu’on aura l’occasion de s’amuser avant la rentrée scolaire.	Potrebbe essere l'ultima volta che riusciamo a fare una cosa simile prima della scuola.	Dit is misschien de laatste keer dat we iets samen kunnen doen voor het collegejaar begint.	Pode ser nossa última aventura antes de voltar a estudar.																		1632367522442
chap02_convo_05/1F57687B-4D708A9B-DA4E529B-F0051694	Yeah. And it’s the first time we’ve really done something big together since Dad died.	Ja. Und es ist das erste Mal, dass wir seit Papas Tod etwas Großes zusammen unternehmen.	Sí. Y es la primera vez que hacemos algo grande de verdad juntas desde que papá murió.	Oui. Et c’est aussi la première fois qu’on part en vacances ensemble depuis la mort de papa.	Già. Ed è la prima volta che abbiamo fatto qualcosa di grande insieme da quando è morto papà.	Ja, en het is de eerste keer dat we iets groots hebben ondernomen sinds pap is overleden.	Isso aí. Além de ser a primeira vez que fazemos algo importante depois que o papai faleceu.																		1632367522442
chap02_convo_05/2344F2B3-48E9B083-DAA762B8-56CB7415	Well. I guess it’s just the two of us now.	Ab jetzt gibt es wohl nur noch uns beide.	Bueno. Supongo que ahora solo quedamos nosotras dos.	C’est vrai. Il n’y a que nous deux, maintenant.	Beh, ora siamo rimaste solo io e te.	We zijn nu met ons tweetjes.	Bem, acho que agora somos só nos duas mesmo.																		1632367522442
chap02_convo_05/C2D937BE-4B6258B1-AB4E25A2-28CF6408	Yeah…	Ja ...	Sí...	Oui...	Già...	Ja...	É...																		1632367522442
chap02_convo_05/AA509A03-4F1A1238-4B16A3B4-A9D78F74	...	...	...	…	…	...	...																		1632367522442
chap02_convo_05/EBADEFFF-45E362B8-AA1866A7-7367F88A	…	...	…	…	…	…	...																		1632367522442
chap02_convo_05/DBB1FECA-4E25DCFC-29358485-028B5F84	…Okay, this is beautiful, but we can’t stay here all day. Let’s head back!	Okay, so wunderschön das auch ist, aber wir können nicht den ganzen Tag hier bleiben. Lass uns zurückgehen!	Esto es precioso, pero no podemos quedarnos aquí todo el día. ¡Volvamos!	... Bon, c’est vraiment magnifique, mais on ne peut pas rester ici toute la journée. Il est temps de rentrer !	…Okay, è tutto bellissimo, ma non possiamo stare qui tutto il giorno. Torniamo in hotel!	Oké, dit is prachtig, maar we kunnen hier niet de hele dag blijven. Kom, we gaan terug.	...tudo bem, isso é lindo, mas não podemos ficar aqui o dia todo. Vamos voltar!																		1632367522442
chap02_convo_05/AF9B4452-4203F96F-CD05DEA4-62006C55	What, already? I’ve only taken a few photos!	Was, jetzt schon? Ich habe doch noch gar nicht so viele Fotos gemacht!	¡¿Qué, ya?! ¡Si solo he podido tomar unas pocas fotos!	Quoi, déjà ? Mais je n’ai quasiment pas pris de photos !	Cosa? Di già? Ho scattato solo qualche foto!	Wat, nu al? Maar ik heb nog maar een paar foto’s gemaakt.	Mas já? Só tirei algumas fotos!																		1632367522442
chap02_convo_05/1C52C589-408ECFB6-9D9C46A0-1DEC8D87	Come on. Many steps! We don’t want to be late for our meeting with Tayo <b>again</b>, do we?	Komm schon. Es sind schließlich sehr viele Stufen! Und wir wollen doch nicht schon <b>wieder</b> zu unserem Treffen mit Tayo zu spät kommen.	Vamos. ¡Hay muchos escalones! Y no queremos <b>volver</b> a llegar tarde a nuestra cita con Tayo, ¿verdad?	Allez viens. Tu sais combien de marches il va falloir descendre. Et on ne veut pas être <b>encore</b> en retard avec Tayo, pas vrai ?	Forza. Una cosa per volta. Non vogliamo fare tardi alla riunione con Tayo <b>di nuovo</b>, vero?	Denk aan al die trappen! We mogen niet <b>weer</b> te laat komen voor onze afspraak met Tayo, of wel?	Vamos. Muitos degraus! Não queremos nos atrasar <b>novamente</b> para a reunião com Tayo, né?																		1632367522442
chap02_convo_05/F6C0F5F1-42E022F3-FCA4849F-6E304A91	Wow, how am <b>I</b> the mother here?	Wow, warum übernehme denn eigentlich <b>ich</b> hier die Mutterrolle?	Vaya, ¿quién de las dos es la madre?	Waouh, j’ai l’étrange impression que c’est <b>moi</b> la mère, ici !	Wow, e chi è che qui fa la mamma, non sono forse <b>io</b>?	Wauw, hoezo ben <b>ik</b> hier de moeder?	Caramba, <b>quem</b> é a mãe aqui?																		1632367522442
chap03_convo_01/63F39255-4F62F4E4-5A87658E-3D83FAB6	Tayo? Are you here? I hope we didn’t get him at a bad time again…	Tayo? Bist du hier? Hoffentlich kommen wir nicht wieder zu einem unpassenden Zeitpunkt ...	¿Tayo? ¿Estás ahí? Espero que no hayamos vuelto a confundirnos de hora...	Tayo ? Vous êtes là ? J’espère qu’on ne s’est pas encore trompé d’heure...	Tayo? Sei qui? Spero che non sia un brutto momento…	Tayo, ben je er? Hopelijk storen we hem niet...	Tayo? Você está aí? Tomara que a gente não esteja chegando na hora errada novamente...																		1632367958336
